,X1,X2,X3,X4,X5,X6,X7,X8,avg1,date_txt,yr,mon,day,date,avg_sm,avg_sm2,r0_t,r0_t_sm
244,0.002600565,0.00324999,0.003698048,0.004364501,0.004461517,0.004966311,0.005663858,0.004931786,0.004242072,20200213,2020,2,243,2/13/2020,0.003741361,0.003741361,3.333346057,3.525659832
245,0.003825095,0.003323374,0.003147598,0.002610503,0.001641682,0.001451042,0.001253442,0.001079949,0.002291585,20200214,2020,2,244,2/14/2020,0.003706531,0.003706531,4.078044482,3.541245182
246,0.000954001,0.000854681,0.000801298,0.000793987,0.000719426,0.00084059,0.00108541,0.001379001,0.000928549,20200215,2020,2,245,2/15/2020,0.003476702,0.003476702,4.833515162,3.646299011
247,0.001520995,0.001593613,0.001838902,0.001738177,0.002119201,0.002673829,0.003167931,0.00342382,0.002259559,20200216,2020,2,246,2/16/2020,0.003375377,0.003375377,4.093240595,3.687539566
248,0.003404136,0.003299056,0.003670772,0.003735225,0.002563169,0.002585954,0.002518667,0.002590102,0.003045885,20200217,2020,2,247,2/17/2020,0.003321464,0.003321464,3.750364577,3.707265905
249,0.002478705,0.002032414,0.001914252,0.002712829,0.003582595,0.004229431,0.005205062,0.006199915,0.0035444,20200218,2020,2,248,2/18/2020,0.00319353,0.00319353,3.562694977,3.744621955
250,0.006628976,0.005796186,0.003565894,0.003201406,0.002665141,0.002653913,0.002320665,0.002087883,0.003615008,20200219,2020,2,249,2/19/2020,0.003186016,0.003186016,3.537793652,3.74721952
251,0.001771163,0.001744703,0.001706539,0.001655503,0.001529929,0.001238797,0.001349202,0.001456942,0.001556597,20200220,2020,2,250,2/20/2020,0.003026343,0.003026343,4.456253126,3.817159349
252,0.001324534,0.001361601,0.001114473,0.001111035,0.001090883,0.00104994,0.001034864,0.001214879,0.001162776,20200221,2020,2,251,2/21/2020,0.002791288,0.002791288,4.686478987,3.918285219
253,0.001249529,0.001275555,0.001267101,0.00125706,0.001263549,0.001654102,0.001874649,0.002027418,0.00148362,20200222,2020,2,252,2/22/2020,0.002751842,0.002751842,4.4973729,3.939345801
254,0.002027121,0.002149234,0.002195148,0.002055716,0.00183271,0.00206717,0.002441837,0.002542905,0.00216398,20200223,2020,2,253,2/23/2020,0.002720242,0.002720242,4.139254698,3.95397613
255,0.002317381,0.002119324,0.002391506,0.002696806,0.00277926,0.003215275,0.003205432,0.003673885,0.002799858,20200224,2020,2,254,2/24/2020,0.002642179,0.002642179,3.851127988,3.983082837
256,0.003629882,0.004657075,0.005443635,0.005805464,0.005685033,0.005522511,0.00560207,0.00595206,0.005287216,20200225,2020,2,255,2/25/2020,0.002657977,0.002657977,3.051188328,3.97920817
257,0.005899499,0.005797245,0.005796939,0.005754745,0.005658299,0.005565055,0.005624018,0.005633958,0.00571622,20200226,2020,2,256,2/26/2020,0.002864095,0.002864095,2.95344172,3.916008375
258,0.005375277,0.005219733,0.005159747,0.007082805,0.004358006,0.002730073,0.002166469,0.001959828,0.004256492,20200227,2020,2,257,2/27/2020,0.002865125,0.002865125,3.328978979,3.915696441
259,0.001808969,0.001792115,0.001945606,0.001906022,0.001673711,0.001594871,0.001704778,0.001761732,0.001773476,20200228,2020,2,258,2/28/2020,0.002828117,0.002828117,4.338003321,3.934264929
260,0.001877239,0.001782413,0.001712368,0.001634524,0.001792497,0.001755832,0.001586895,0.001516869,0.00170733,20200229,2020,2,259,2/29/2020,0.002883744,0.002883744,4.373452161,3.901403286
261,0.00140795,0.001400188,0.001449412,0.001550014,0.00164357,0.001706371,0.001796076,0.002140136,0.001636715,20200301,2020,3,260,3/1/2020,0.002839255,0.002839255,4.411889374,3.924163913
262,0.002168637,0.00216688,0.002205698,0.002004638,0.00307673,0.004499204,0.00481823,0.005049389,0.003248676,20200302,2020,3,261,3/2/2020,0.00285374,0.00285374,3.671446213,3.918526887
263,0.005146723,0.005898372,0.006366675,0.006390886,0.005884848,0.006093301,0.006090153,0.006251891,0.006015356,20200303,2020,3,262,3/3/2020,0.003030237,0.003030237,2.89071521,3.870528333
264,0.006728664,0.007861788,0.005351536,0.004185868,0.004208303,0.003314539,0.002909559,0.003455861,0.004752015,20200304,2020,3,263,3/4/2020,0.003111452,0.003111452,3.187297342,3.845492882
265,0.004087023,0.0047383,0.003543082,0.002846465,0.002590294,0.002415207,0.002453325,0.002613624,0.003160915,20200305,2020,3,264,3/5/2020,0.003226046,0.003226046,3.705152953,3.79184287
266,0.002666687,0.002923073,0.003055794,0.003493638,0.003651181,0.00358046,0.003865131,0.004423514,0.003457435,20200306,2020,3,265,3/6/2020,0.00338995,0.00338995,3.593920289,3.713802963
267,0.004255163,0.00335855,0.003460091,0.00330092,0.002553774,0.001547917,0.001563381,0.001744547,0.002723043,20200307,2020,3,266,3/7/2020,0.00347848,0.00347848,3.883761833,3.669973601
268,0.001774507,0.001633612,0.00077848,0.000853501,0.000767015,0.001966774,0.002326492,0.002765815,0.001608274,20200308,2020,3,267,3/8/2020,0.003438787,0.003438787,4.427545161,3.690565777
269,0.002744601,0.002230236,0.002188479,0.002812463,0.002925749,0.003615864,0.004652509,0.004275092,0.003180624,20200309,2020,3,268,3/9/2020,0.003465985,0.003465985,3.697524396,3.679594092
270,0.004040127,0.00400825,0.004115373,0.005558874,0.006623473,0.006264829,0.006250235,0.00730194,0.005520387,20200310,2020,3,269,3/10/2020,0.00348264,0.00348264,2.996879692,3.675714903
271,0.008620682,0.007551617,0.004728301,0.003302368,0.00223912,0.002354946,0.002592382,0.002843747,0.004279145,20200311,2020,3,270,3/11/2020,0.003379992,0.003379992,3.322147593,3.702051037
272,0.002980219,0.003083669,0.003401831,0.003776556,0.003895353,0.004219913,0.004326447,0.004492662,0.003772081,20200312,2020,3,271,3/12/2020,0.003345391,0.003345391,3.483812076,3.713110544
273,0.004654398,0.005374035,0.006237465,0.007961441,0.008122949,0.008174996,0.00830835,0.004238241,0.006633984,20200313,2020,3,272,3/13/2020,0.00369257,0.00369257,2.773779383,3.601380263
274,0.003438757,0.002955683,0.002674533,0.002531345,0.002428031,0.002668213,0.002786498,0.002935987,0.002802381,20200314,2020,3,273,3/14/2020,0.003770788,0.003770788,3.850065981,3.563995536
275,0.002958438,0.002822054,0.002545422,0.002746217,0.002206896,0.002340594,0.002188684,0.002186322,0.002499328,20200315,2020,3,274,3/15/2020,0.003832403,0.003832403,3.982117617,3.533297553
276,0.001923963,0.001748461,0.00118614,0.001019362,0.001050313,0.001684275,0.002275883,0.002794462,0.001710357,20200316,2020,3,275,3/16/2020,0.003722523,0.003722523,4.371817839,3.583324098
277,0.002944121,0.003238127,0.003944616,0.004372774,0.004622806,0.004945152,0.005265489,0.005387183,0.004340034,20200317,2020,3,276,3/17/2020,0.003602857,0.003602857,3.303959395,3.612841539
278,0.004739898,0.003834418,0.00328651,0.002739239,0.001667997,0.001969111,0.002171891,0.002703309,0.002889047,20200318,2020,3,277,3/18/2020,0.003469788,0.003469788,3.813946537,3.657602196
279,0.002049597,0.001211875,0.003380565,0.004736823,0.00526397,0.005227862,0.005464149,0.005689102,0.004127993,20200319,2020,3,278,3/19/2020,0.003538865,0.003538865,3.368403261,3.633548647
280,0.005515726,0.005424096,0.005610979,0.006930694,0.007813976,0.008684864,0.010257255,0.010418629,0.007582028,20200320,2020,3,279,3/20/2020,0.003833479,0.003833479,2.623661005,3.564244412
281,0.010714827,0.008814325,0.004307965,0.003129255,0.002750841,0.00212393,0.002061182,0.002104665,0.004500874,20200321,2020,3,280,3/21/2020,0.003960467,0.003960467,3.257108405,3.519483453
282,0.001921417,0.001625059,0.001360108,0.001054256,0.001144229,0.001488833,0.001860495,0.002089063,0.001567932,20200322,2020,3,281,3/22/2020,0.003957585,0.003957585,4.44992735,3.521082181
283,0.002322846,0.002447564,0.002428696,0.002694606,0.003017093,0.003556939,0.003707358,0.003831899,0.003000875,20200323,2020,3,282,3/23/2020,0.003944746,0.003944746,3.76838001,3.526143296
284,0.003986185,0.003779296,0.003420362,0.003192589,0.003141417,0.003470883,0.003749843,0.003970565,0.003588893,20200324,2020,3,283,3/24/2020,0.003806782,0.003806782,3.546957204,3.565434547
285,0.003804438,0.003454928,0.003183762,0.003224486,0.004173903,0.004421461,0.004247213,0.004110378,0.003827571,20200325,2020,3,284,3/25/2020,0.003774527,0.003774527,3.465198167,3.575652445
286,0.00403946,0.00363293,0.003239984,0.003084872,0.002916936,0.00341,0.003987306,0.004762853,0.003634293,20200326,2020,3,285,3/26/2020,0.003764685,0.003764685,3.531061687,3.579027417
287,0.00498104,0.005159052,0.005654118,0.005772524,0.005921309,0.004333059,0.00355045,0.003465326,0.00485461,20200327,2020,3,286,3/27/2020,0.003637587,0.003637587,3.159906312,3.606607912
288,0.003076516,0.002664537,0.002454053,0.002641746,0.003276689,0.004693795,0.005473582,0.005892843,0.00377172,20200328,2020,3,287,3/28/2020,0.003706825,0.003706825,3.483933904,3.580455621
289,0.005939116,0.005790385,0.005872674,0.006125197,0.006126722,0.006321162,0.006524145,0.00659205,0.006161431,20200329,2020,3,288,3/29/2020,0.003968404,0.003968404,2.861601267,3.500418739
290,0.006553313,0.006411953,0.006251229,0.005640899,0.004882323,0.00504123,0.005786708,0.005920048,0.005810963,20200330,2020,3,289,3/30/2020,0.004261305,0.004261305,2.93311099,3.397653964
291,0.005675451,0.005734544,0.00503506,0.004107516,0.003890552,0.003825586,0.003934152,0.004117938,0.0045401,20200331,2020,3,290,3/31/2020,0.004275595,0.004275595,3.24593996,3.393509718
292,0.004119423,0.004065389,0.003903303,0.003189572,0.002714451,0.002986856,0.003072415,0.003209727,0.003407642,20200401,2020,4,291,4/1/2020,0.004312638,0.004312638,3.612078571,3.379090578
293,0.003345312,0.003682805,0.003648167,0.003547727,0.003388156,0.003521765,0.003946072,0.00416253,0.003655317,20200402,2020,4,292,4/2/2020,0.004278875,0.004278875,3.523756136,3.390187212
294,0.004303227,0.004382205,0.004303233,0.004444811,0.004545563,0.004751992,0.005308531,0.005705687,0.004718156,20200403,2020,4,293,4/3/2020,0.004074313,0.004074313,3.196478203,3.431102726
295,0.005764283,0.005551656,0.005374592,0.005235396,0.005089092,0.005082682,0.005271962,0.005524899,0.00536182,20200404,2020,4,294,4/4/2020,0.004135809,0.004135809,3.033497679,3.415130531
296,0.005615724,0.005682054,0.005909904,0.00616603,0.006130904,0.005885243,0.006131802,0.006799435,0.006040137,20200405,2020,4,295,4/5/2020,0.004455252,0.004455252,2.885707777,3.303400562
297,0.006726357,0.006718926,0.006342359,0.004672957,0.004493676,0.003934025,0.00346145,0.003263163,0.004951614,20200406,2020,4,296,4/6/2020,0.004594591,0.004594591,3.134589329,3.258129799
298,0.003014677,0.002537308,0.002240112,0.002609637,0.002940655,0.003587467,0.004212819,0.005088012,0.003278836,20200407,2020,4,297,4/7/2020,0.004572444,0.004572444,3.660016982,3.266205497
299,0.005893006,0.006877968,0.007583649,0.007939517,0.007977459,0.006999576,0.005945003,0.005879321,0.006886937,20200408,2020,4,298,4/8/2020,0.00479097,0.00479097,2.730507884,3.21372762
300,0.005915139,0.00584532,0.006005231,0.005994729,0.006478434,0.006872103,0.008851176,0.003701944,0.00620801,20200409,2020,4,299,4/9/2020,0.004974807,0.004974807,2.852519498,3.165260321
301,0.003616647,0.003476804,0.003804316,0.004122606,0.003882033,0.002712865,0.002772192,0.003131128,0.003439824,20200410,2020,4,300,4/10/2020,0.004873751,0.004873751,3.600319109,3.196718378
302,0.003446349,0.003515661,0.003268422,0.002919731,0.002562237,0.002080508,0.002141244,0.002484645,0.00280235,20200411,2020,4,301,4/11/2020,0.00480451,0.00480451,3.850079052,3.222871603
303,0.002719437,0.002797458,0.002851839,0.002848485,0.002645259,0.003283671,0.004340659,0.005940888,0.003428462,20200412,2020,4,302,4/12/2020,0.004609298,0.004609298,3.604460943,3.275933008
304,0.005340498,0.006849792,0.007737482,0.008052876,0.008697505,0.009350172,0.009609548,0.011352713,0.008373823,20200413,2020,4,303,4/13/2020,0.004792359,0.004792359,2.520855899,3.246486216
305,0.008000961,0.005467521,0.004201885,0.003510133,0.003304344,0.00313858,0.003268629,0.003723528,0.004326947,20200414,2020,4,304,4/14/2020,0.004777134,0.004777134,3.30784719,3.250908161
306,0.004647724,0.004388516,0.004378669,0.003736467,0.003029981,0.002052133,0.002021173,0.002172976,0.003303455,20200415,2020,4,305,4/15/2020,0.004769692,0.004769692,3.650745426,3.253670079
307,0.002106199,0.002333083,0.002391675,0.003375072,0.002831341,0.001983758,0.00165727,0.001772181,0.002306322,20200416,2020,4,306,4/16/2020,0.004673335,0.004673335,4.07108921,3.292765299
308,0.002125633,0.002449377,0.001815067,0.002056642,0.002133235,0.001978515,0.002097798,0.003255512,0.002238972,20200417,2020,4,307,4/17/2020,0.004496251,0.004496251,4.103067037,3.357521644
309,0.004042601,0.004439914,0.004390216,0.004266399,0.004116983,0.00425557,0.003978957,0.003665309,0.004144494,20200418,2020,4,308,4/18/2020,0.004409299,0.004409299,3.363276036,3.381077241
310,0.003454165,0.002674426,0.002618722,0.002582071,0.002648728,0.003595401,0.00390066,0.004616066,0.00326128,20200419,2020,4,309,4/19/2020,0.004210809,0.004210809,3.666660247,3.43685956
311,0.004931308,0.00507017,0.005594529,0.005163658,0.00387183,0.003660486,0.003378926,0.003356455,0.00437842,20200420,2020,4,310,4/20/2020,0.004169867,0.004169867,3.292621581,3.448147578
312,0.00343431,0.003803782,0.004390545,0.005106604,0.005861101,0.007059304,0.007253356,0.005534041,0.00530538,20200421,2020,4,311,4/21/2020,0.00431462,0.00431462,3.046853491,3.404350186
313,0.003816429,0.002758555,0.002573541,0.002435453,0.002257693,0.001882406,0.001814178,0.001906413,0.002430583,20200422,2020,4,312,4/22/2020,0.003996309,0.003996309,4.01336052,3.495982517
314,0.002051219,0.001928609,0.001857681,0.001966279,0.001989522,0.002517231,0.003939367,0.004199997,0.002556238,20200423,2020,4,313,4/23/2020,0.003735468,0.003735468,3.956620525,3.574846876
315,0.003441704,0.003603465,0.005153983,0.005366151,0.005164568,0.005577922,0.005907888,0.00606769,0.005035421,20200424,2020,4,314,4/24/2020,0.003849439,0.003849439,3.113162027,3.540049942
316,0.006036635,0.005666742,0.004973485,0.004341709,0.003976692,0.004427281,0.005159421,0.005729702,0.005038958,20200425,2020,4,315,4/25/2020,0.004009197,0.004009197,3.112266695,3.487349059
317,0.002805288,0.002572642,0.004821928,0.004971739,0.00456079,0.005284404,0.005694801,0.005806234,0.004564729,20200426,2020,4,316,4/26/2020,0.004090359,0.004090359,3.238978481,3.461243169
318,0.005596243,0.00471214,0.004273084,0.00421315,0.004245154,0.004155293,0.00421599,0.004724172,0.004516903,20200427,2020,4,317,4/27/2020,0.003814865,0.003814865,3.252532471,3.513505781
319,0.00488159,0.004488958,0.004094825,0.00391488,0.003796278,0.003446554,0.003420396,0.003740896,0.003973047,20200428,2020,4,318,4/28/2020,0.003789586,0.003789586,3.417499966,3.521338122
320,0.003890892,0.0043254,0.004824473,0.005249082,0.005186833,0.00509225,0.004897273,0.004635667,0.004762734,20200429,2020,4,319,4/29/2020,0.00389382,0.00389382,3.184405591,3.488028134
321,0.004838589,0.005734785,0.006769459,0.007785871,0.008091565,0.007794768,0.008244443,0.008177948,0.007179678,20200430,2020,4,320,4/30/2020,0.004241917,0.004241917,2.683441726,3.388910457
322,0.008501835,0.00870537,0.008978345,0.009102541,0.008351293,0.008717536,0.00842787,0.00779692,0.008572714,20200501,2020,5,321,5/1/2020,0.004694327,0.004694327,2.497813678,3.274249503
323,0.007519837,0.007052943,0.006291688,0.005045159,0.00462496,0.004800793,0.00519594,0.006044468,0.005821974,20200502,2020,5,322,5/2/2020,0.004814147,0.004814147,2.930776563,3.243356683
324,0.005957615,0.005038645,0.004802268,0.007509913,0.007907347,0.009249123,0.008040201,0.007653576,0.007019836,20200503,2020,5,323,5/3/2020,0.005082615,0.005082615,2.708751926,3.17493466
325,0.00748976,0.007791112,0.008668723,0.006337659,0.005327177,0.00536384,0.005896474,0.004892212,0.00647087,20200504,2020,5,324,5/4/2020,0.005232076,0.005232076,2.803032696,3.139964025
326,0.004393835,0.004260375,0.003983132,0.003720026,0.003240106,0.00257207,0.002631853,0.002896881,0.003462285,20200505,2020,5,325,5/5/2020,0.005100426,0.005100426,3.592162533,3.178914671
327,0.003253453,0.003620227,0.004268334,0.004718209,0.004444189,0.004736409,0.004868057,0.005025271,0.004366769,20200506,2020,5,326,5/6/2020,0.005238725,0.005238725,3.296052487,3.127678383
328,0.005141385,0.005369104,0.005360486,0.00490668,0.004384977,0.002951914,0.002988098,0.003431499,0.004316768,20200507,2020,5,327,5/7/2020,0.005364477,0.005364477,3.310879452,3.081554021
329,0.003937854,0.004801938,0.005559,0.002756037,0.002087403,0.00351306,0.00438282,0.00512582,0.004020491,20200508,2020,5,328,5/8/2020,0.005291983,0.005291983,3.402282359,3.102205473
330,0.005448722,0.004983852,0.003344009,0.002970428,0.002335911,0.001960925,0.001977564,0.002277856,0.003162408,20200509,2020,5,329,5/9/2020,0.005157943,0.005157943,3.704573772,3.144513121
331,0.002590546,0.002546183,0.002870339,0.003120524,0.003403049,0.003344115,0.003249516,0.003550034,0.003084288,20200510,2020,5,330,5/10/2020,0.005052197,0.005052197,3.73513876,3.179953141
332,0.004071929,0.004206305,0.004330365,0.005655396,0.006549865,0.006139641,0.004602341,0.004875614,0.005053932,20200511,2020,5,331,5/11/2020,0.005090557,0.005090557,3.10848416,3.169663976
333,0.005372647,0.003916793,0.003734293,0.003617845,0.003262743,0.002273912,0.002016265,0.002275327,0.003308728,20200512,2020,5,332,5/12/2020,0.005043105,0.005043105,3.648766333,3.186183002
334,0.002455606,0.003308748,0.003230612,0.002510331,0.002398501,0.002036336,0.002528086,0.002885774,0.002669249,20200513,2020,5,333,5/13/2020,0.004893571,0.004893571,3.906956909,3.237793811
335,0.002837113,0.002607571,0.002582755,0.002364823,0.002226953,0.00326394,0.004620867,0.005968735,0.003309095,20200514,2020,5,334,5/14/2020,0.0046171,0.0046171,3.648628876,3.30673575
336,0.006710713,0.008325085,0.009115057,0.009973335,0.010079594,0.01059745,0.010554682,0.010630537,0.009498307,20200515,2020,5,335,5/15/2020,0.004683214,0.004683214,2.403289027,3.299983989
337,0.010995601,0.011155898,0.011443876,0.008454966,0.007589775,0.007049912,0.007160335,0.007394855,0.008905652,20200516,2020,5,336,5/16/2020,0.004903477,0.004903477,2.461500139,3.266464245
338,0.007511899,0.007649953,0.006325155,0.005364124,0.005077379,0.005824543,0.006320509,0.006396631,0.006308774,20200517,2020,5,337,5/17/2020,0.004852687,0.004852687,2.8331987,3.2753533
339,0.005352964,0.004010261,0.003803678,0.003706439,0.004390579,0.005519997,0.006201182,0.006230655,0.004901969,20200518,2020,5,338,5/18/2020,0.004740623,0.004740623,3.147476217,3.299956409
340,0.0051369,0.00459189,0.006257616,0.004684549,0.002985379,0.003795906,0.003930852,0.004289328,0.004459053,20200519,2020,5,339,5/19/2020,0.00481182,0.00481182,3.269126041,3.276882374
341,0.0043624,0.003532882,0.002920183,0.00342224,0.003979316,0.003951923,0.003629043,0.00369253,0.003686315,20200520,2020,5,340,5/20/2020,0.004763216,0.004763216,3.513048321,3.292382076
342,0.003293879,0.001997801,0.002060816,0.002098847,0.003121763,0.004504591,0.004951145,0.005405035,0.003429235,20200521,2020,5,341,5/21/2020,0.004699821,0.004699821,3.604179003,3.313332044
343,0.005346425,0.005299389,0.006991887,0.007773058,0.008235534,0.008729361,0.008966527,0.009723458,0.007633205,20200522,2020,5,342,5/22/2020,0.004957872,0.004957872,2.616441956,3.257200587
344,0.010577638,0.011424809,0.011457766,0.010550335,0.010425489,0.01096123,0.011546552,0.01133403,0.011034731,20200523,2020,5,343,5/23/2020,0.005520181,0.005520181,2.284324703,3.155754225
345,0.006872301,0.005603913,0.004351651,0.003957862,0.004408041,0.005385704,0.005958473,0.007174306,0.005464031,20200524,2020,5,344,5/24/2020,0.005690163,0.005690163,3.009742977,3.10394024
346,0.007583008,0.007320831,0.007968136,0.009006542,0.008837164,0.009417375,0.010057906,0.010442686,0.008829206,20200525,2020,5,345,5/25/2020,0.005959825,0.005959825,2.469596538,3.05830541
347,0.0104491,0.010820849,0.011204095,0.011072639,0.01087555,0.010819026,0.01158077,0.012033638,0.011106958,20200526,2020,5,346,5/26/2020,0.006516841,0.006516841,2.279690942,2.960514311
348,0.01136788,0.010439569,0.01032294,0.010474338,0.010332598,0.010551589,0.010183877,0.010403293,0.010509511,20200527,2020,5,347,5/27/2020,0.00707686,0.00707686,2.320411018,2.847189604
349,0.011005825,0.011625857,0.012150266,0.01239247,0.012736769,0.012450965,0.012638762,0.0126206,0.012202689,20200528,2020,5,348,5/28/2020,0.007712117,0.007712117,2.217980679,2.745000447
350,0.01274323,0.012946037,0.013155428,0.012368278,0.013066677,0.014358046,0.014437764,0.014038668,0.013389266,20200529,2020,5,349,5/29/2020,0.007990043,0.007990043,2.166410934,2.728080584
351,0.013760276,0.013414516,0.013248788,0.013352878,0.011377341,0.008483855,0.007884389,0.008147147,0.011208649,20200530,2020,5,350,5/30/2020,0.008154542,0.008154542,2.273294678,2.714637336
352,0.008453082,0.008909618,0.007548971,0.0064904,0.005009125,0.004095105,0.004381888,0.004907994,0.006224523,20200531,2020,5,351,5/31/2020,0.008148524,0.008148524,2.849322814,2.715789059
353,0.004775232,0.003848815,0.003579118,0.003470202,0.004287113,0.004373859,0.004819766,0.004956808,0.004263864,20200601,2020,6,352,6/1/2020,0.008102945,0.008102945,3.326752064,2.728594476
354,0.005311452,0.005439349,0.005879188,0.005245039,0.005384523,0.006392113,0.006189603,0.006547335,0.005798575,20200602,2020,6,353,6/2/2020,0.008198626,0.008198626,2.935744393,2.704781502
355,0.00744904,0.00823551,0.009189464,0.009850166,0.011540957,0.014132671,0.014508306,0.014661074,0.011195899,20200603,2020,6,354,6/3/2020,0.008735024,0.008735024,2.274088579,2.616284377
356,0.014086207,0.012936912,0.010686466,0.010518865,0.010939269,0.00988683,0.009944502,0.011687268,0.01133579,20200604,2020,6,355,6/4/2020,0.009299778,0.009299778,2.26550298,2.520664661
357,0.012690071,0.012310846,0.012567741,0.01302367,0.012673737,0.012394447,0.012940678,0.014468462,0.012883706,20200605,2020,6,356,6/5/2020,0.009674814,0.009674814,2.186694767,2.489968433
358,0.015224381,0.014073666,0.013327548,0.013818436,0.014305497,0.013503429,0.01314315,0.011904712,0.013662603,20200606,2020,6,357,6/6/2020,0.009862519,0.009862519,2.156378003,2.480829383
359,0.009157857,0.008074484,0.008335602,0.00815946,0.008336306,0.007173312,0.006596277,0.006446954,0.007785031,20200607,2020,6,358,6/7/2020,0.010028305,0.010028305,2.595513238,2.451241545
360,0.006716332,0.006827763,0.006910099,0.006713323,0.006032638,0.005607842,0.005867922,0.006343903,0.006377478,20200608,2020,6,359,6/8/2020,0.009853182,0.009853182,2.82027696,2.476290146
361,0.006657949,0.007052047,0.007280108,0.006849637,0.006790234,0.00808697,0.009182811,0.010544268,0.007805503,20200609,2020,6,360,6/9/2020,0.009617363,0.009617363,2.592746196,2.498651236
362,0.0106851,0.01001758,0.011538721,0.013817232,0.01392226,0.013806515,0.013895091,0.014295388,0.012747236,20200610,2020,6,361,6/10/2020,0.009777201,0.009777201,2.192582006,2.489520592
363,0.014698778,0.013865426,0.013517373,0.013810983,0.014107008,0.015119146,0.014869254,0.014244664,0.014279079,20200611,2020,6,362,6/11/2020,0.009925514,0.009925514,2.135914738,2.483658739
364,0.013337503,0.012450022,0.011527267,0.009312049,0.007531638,0.007448305,0.007784097,0.008772009,0.009770361,20200612,2020,6,363,6/12/2020,0.009667021,0.009667021,2.379085222,2.49884976
365,0.009028365,0.008251318,0.006109573,0.004450434,0.005278429,0.005712635,0.005593315,0.00567482,0.006262361,20200613,2020,6,364,6/13/2020,0.009313715,0.009313715,2.842042985,2.539474639
